sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80
96	0	37	86	85	0	0	0	0	558	0	28	306	0	3	56	45	88	111	352	315	159	31	406	215	21	219	305	43	89	75	21	0	112	653	481	116	0	0	16	105	2	0	139	150	169	0	0	0	24	0	49	104	140	55	843	108	10	0	156	43	85	50	463	237	296	125	0	101	29	26	15	0	310	109	60	66	0	374	6
463	139	41	806	394	65	96	52	0	0	127	0	144	0	0	163	0	0	125	0	85	76	194	299	83	141	233	181	123	0	72	36	0	106	0	0	406	23	0	0	219	0	106	717	279	0	177	1304	400	38	0	63	0	14	306	786	0	22	0	12	323	28	0	561	341	2136	332	198	103	377	0	190	0	664	872	0	1553	140	71	416
0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	1	0	0	15	0	0	0	0	7	0	0	0	0	0	3	0	0	40	0	0	0	0	0	0	0	0	64	0
1	2	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	5	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	2	2	2	7	0	0	0	0	0	0	0	0	0	3	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	72	0	0	0	0	0	45	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	12	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	56	0	0	0	0	0	0	37	0	14	0	85	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	43	67	0
54	0	0	0	0	0	0	0	0	0	1	0	50	0	4	0	0	0	0	0	119	0	44	79	57	0	0	0	0	0	0	57	0	0	36	61	0	0	0	0	0	0	0	0	139	0	0	132	0	0	0	50	0	0	43	0	29	0	0	129	0	0	0	0	53	42	0	10	0	0	19	1	0	31	15	19	0	0	252	123
20	0	0	8	0	32	0	0	0	0	109	0	0	0	43	0	0	0	0	0	0	45	0	179	48	0	0	26	0	30	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	8	33	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	72	54	6	0	0	0	0
0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	85	54	0	0	0	0	0	37	0	0	0	0	0	52	0	0	0	19	0	0	0	0	77	0	15	57	0	0	0	0	0	0	0	40	0	0	0	0	116	0	0	0	45	0	0	54	0	31	5	0	0	0	90	0	0	55	103	0
0	7	0	1	44	2	6	0	0	58	4	0	40	0	238	0	45	0	58	0	0	1	189	0	82	0	122	37	0	200	0	0	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	7	0	144	0	8	0	0	0	1	0	0	0	40	0	1	3	0	0	0	0	0	0	0	68	19	12	0	0	162	683
0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	35	0	0	0	0	0	0	0	219	9	0	0	0	0	0	0	12	100	0	62	169	0	0	0	0	0	0	0	0	0	0	111	26
6	0	0	0	0	0	0	0	0	0	141	0	0	0	0	34	0	0	0	0	0	22	10	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	1	0	15	0	0	0	0	2	0	0	5	0	0
154	37	0	200	52	0	0	0	0	37	0	0	45	1	0	96	0	5	0	32	127	32	4	176	0	0	102	144	156	71	0	167	0	0	60	34	59	0	0	0	64	0	0	0	100	4	34	0	73	0	0	48	0	0	49	231	0	0	0	0	42	0	0	0	20	70	104	107	35	118	0	26	0	0	0	0	0	0	0	0
0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	16	0	0	58	0	0	0	0	0	16	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	29	0	30	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	35	0	0	40	61	199	0
105	0	0	122	0	14	0	41	0	0	144	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	27	254	0	11	0	28	0	0	0	0	0	0	0	15	0	0	0	9	89	0	0	7	0	0	34	29	0	0	0	34	0	0	0	19	0	0	0	36	0	54	245	86	4	20	0	0	0	0	0	0	0	38	52	28
551	46	0	185	0	128	0	0	0	97	257	57	0	0	0	193	65	69	0	0	196	0	38	0	268	0	0	162	7	0	0	282	0	0	0	482	469	0	0	44	371	0	0	83	365	53	0	38	0	13	41	139	56	0	104	402	0	0	0	238	199	0	0	101	249	56	198	470	0	198	12	23	0	640	0	0	95	86	0	199
0	7	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	18	0	0	0	136	138	0	0	0	0	0	0	25	0	0	0	70	0	0
93	87	9	0	0	37	0	0	0	77	0	4	0	0	117	14	0	0	0	38	0	0	94	231	0	0	8	0	20	23	0	38	0	0	0	14	0	27	0	7	103	0	0	40	105	0	13	71	64	0	0	0	0	6	0	0	0	0	12	0	169	20	0	42	102	215	0	83	23	337	0	0	0	0	33	0	0	39	165	4
12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	13	0	0	15	0	0	0	0	7	0	0	0	0	0	90	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	74	13	47	0	22	0	0	0	0	70	78	0	23	0	0	0
0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	78	272	0	0	0	0	0	0	0	0	0	0	0	93	0	126	0	0	0	0	90	0	0	0	0	0
0	0	0	0	0	35	0	0	0	470	0	0	0	0	0	6	0	486	0	0	7	2	5	162	2	0	0	0	2	0	0	83	0	3	0	0	2	0	0	0	0	0	1	0	411	0	0	0	0	0	0	0	30	0	0	278	0	0	0	0	720	0	0	0	0	27	0	15	0	0	0	0	0	80	2	20	0	38	0	28
0	0	0	0	14	33	0	0	0	0	0	0	0	0	0	9	0	0	7	0	0	0	54	0	21	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	10	10	0	0	0	66	20	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	37	0	0	1	0	0	0
91	41	0	100	21	0	0	0	0	101	14	0	13	0	16	73	0	5	21	17	8	10	56	22	0	0	27	29	14	0	0	0	0	0	2	0	31	0	0	0	98	0	0	0	0	0	6	94	15	0	0	0	0	0	0	53	0	0	0	6	70	27	0	41	26	110	73	225	0	108	0	0	0	0	76	0	0	161	0	1
47	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	60	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	50	0	0	0	0	0	0	0	0	6	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	36	29	0	0	0	0	0	0	0	0	35
0	0	0	0	0	21	0	0	0	128	0	0	0	0	38	0	0	70	0	49	0	22	68	88	0	0	36	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	123	0	0	0	0	78	0	0	3	91	0	0	0	119	0	0	42	44	0	0
500	610	567	1314	276	358	77	171	0	827	637	149	618	107	539	1170	173	1162	232	1293	1173	898	1008	1301	560	144	784	622	390	0	127	806	11	175	319	669	835	263	0	328	861	64	0	919	1843	386	338	1175	0	190	372	580	153	358	393	1484	119	57	73	579	1393	235	0	502	1520	1194	825	1523	223	1870	194	247	0	1399	725	245	493	1142	1051	1375
0	0	1	0	0	0	0	0	0	0	30	0	0	22	84	0	0	0	0	0	47	0	0	4	13	0	276	86	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	11	0	4	64	43	0	33	0	130	10	0	0	69	0	0	0	161	0	71
20	0	35	0	0	0	0	22	0	314	0	0	53	0	0	21	0	126	147	95	195	42	273	155	124	7	30	171	109	0	0	236	0	3	34	59	0	0	0	0	213	0	0	0	112	0	0	52	0	0	55	99	39	48	23	27	39	0	0	0	91	80	0	0	0	278	0	636	0	50	42	17	0	40	77	36	65	73	71	8
60	4	25	0	0	0	0	0	0	132	0	0	0	0	0	54	0	0	0	55	93	0	206	163	75	14	0	0	0	0	0	0	0	15	0	0	0	0	0	0	57	0	0	0	0	12	0	185	0	0	0	77	17	0	51	113	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	15	0	43	0	38	0	165	0	83
1049	564	827	1863	383	411	57	327	15	2934	1589	350	416	121	353	1347	434	1707	769	1451	1592	1957	2234	588	1498	193	1497	2109	445	470	133	1354	0	368	405	655	1154	0	71	258	1742	123	0	263	1309	347	364	1472	1086	189	410	1413	634	366	805	3287	462	76	66	528	1397	854	96	802	1832	1740	1705	1456	182	1999	105	571	0	2710	2303	520	975	1787	3229	539
0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
0	8	0	0	0	21	0	0	0	91	16	0	0	0	0	97	0	0	131	0	38	32	0	0	0	0	130	0	0	0	0	25	0	0	0	95	0	0	0	45	26	0	0	49	149	0	0	81	11	0	0	0	6	0	26	240	23	0	0	14	17	0	0	8	0	65	0	236	0	58	46	0	0	0	111	0	0	0	0	25
0	0	0	0	24	57	0	17	0	146	0	0	0	0	69	30	0	67	65	86	132	0	40	101	49	0	0	0	13	0	4	74	0	0	0	235	147	5	0	0	0	0	0	33	310	0	0	41	67	46	40	49	0	0	22	53	0	0	0	24	51	16	0	63	279	25	0	0	0	0	0	0	0	57	0	20	35	66	39	124
88	0	79	60	0	0	0	0	0	0	0	0	16	0	0	0	0	68	12	0	77	0	95	129	106	0	0	0	57	0	0	43	0	0	0	31	17	0	0	6	0	3	0	0	53	0	0	0	44	0	0	0	0	0	0	114	0	0	0	16	88	0	0	10	108	0	0	108	0	16	0	0	0	31	16	0	7	138	33	39
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	4	0	0	2	1	0	0	0	26	66	0	0	0	0	0	0	237	0	38	0	0	0	18	0	3	1	0	12	1	197	0	8	52	3	6	0	66	0	1	28	30	0	0	0	0	29	7	0	93	0	0	0	0	0	13	0	39	0	1	36	7	0	0	72	0
4	0	0	5	16	0	0	0	0	0	0	10	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	34	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	1	57	0	0	2	34	0	1	0	0	0	0	4	0
21	0	0	0	0	0	0	0	0	0	18	0	0	7	0	12	0	0	0	0	37	17	0	4	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	17	0	0	7	0	0	0	0	0	4	0	2	0	6	0	0
78	10	0	71	0	14	0	0	0	170	66	0	0	0	0	3	0	52	0	0	124	30	25	0	15	0	129	34	17	0	0	52	0	0	37	56	0	4	0	0	44	0	10	0	133	0	0	162	0	0	0	29	0	40	20	0	4	0	0	0	59	0	0	25	0	0	22	41	0	90	0	0	0	230	65	7	0	28	26	0
452	85	0	30	78	2	0	0	0	178	53	0	0	0	0	0	0	0	0	0	90	19	191	0	0	0	0	26	0	2	0	0	0	0	0	0	0	0	0	0	210	0	0	0	30	57	0	0	0	0	0	0	0	0	0	0	0	0	3	29	0	803	0	0	0	609	0	5	0	0	0	0	0	573	0	0	160	0	85	66
27	0	0	183	0	0	26	41	0	0	0	0	92	0	0	326	0	36	0	0	31	136	188	0	49	0	0	0	133	0	0	0	0	0	94	110	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	109	0	0	43	311	39	0	0	74	0	3	0	0	0	45	0	144	0	41	17	0	0	0	0	0	0	0	215	39
0	0	0	0	74	0	0	30	0	199	0	0	55	28	0	0	0	102	32	235	0	0	0	186	11	0	0	0	0	81	0	0	0	0	0	0	0	0	0	31	0	0	0	0	87	25	0	0	15	0	7	0	0	0	0	77	6	0	0	15	0	0	0	0	39	0	44	27	0	0	0	0	0	0	32	0	0	0	0	0
130	0	0	108	0	0	0	0	0	0	101	0	0	0	0	0	0	82	0	0	134	0	0	0	0	0	0	135	71	0	0	0	0	15	0	0	0	0	0	0	78	0	0	28	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	186	0	181	0	0	0	107	0	0	0	229	133	0
1263	896	217	1657	581	862	68	480	0	774	1680	0	110	80	77	1091	131	85	374	526	976	0	879	1047	940	0	951	228	334	127	487	592	0	61	36	1854	311	84	0	179	498	25	382	104	860	1000	147	1069	880	0	35	2015	153	0	106	556	0	0	0	658	0	303	0	146	1241	0	1745	4119	182	742	0	0	0	2173	1805	0	569	2395	699	265
23	0	0	0	19	0	0	0	0	0	27	0	0	14	0	0	0	0	0	0	0	28	0	40	67	0	0	0	0	0	0	63	0	0	18	0	0	0	0	0	0	0	3	0	0	24	0	29	0	0	0	0	12	34	10	0	0	0	0	0	0	0	0	0	55	0	0	67	0	27	0	0	0	0	0	0	0	76	59	30
64	222	46	307	0	37	33	38	0	289	319	0	186	0	99	233	54	367	135	250	415	658	175	249	390	0	0	169	92	99	0	145	0	32	18	534	77	47	0	0	158	0	20	197	118	149	0	79	298	31	26	189	62	0	246	225	44	0	0	0	239	0	21	0	550	339	459	73	23	617	0	0	0	143	212	67	36	0	358	364
0	0	1	0	24	7	0	0	0	0	0	0	0	0	0	23	0	0	0	11	48	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	3	0	0	0	15	0	0	0	0	0	0	0	0	59	0	0	0	0	17	0	0	10	0	0	0	27	102	53	0	106	0	0	0	0	0	87	21	0	15	0	35	22
0	0	0	0	2	0	0	0	0	6	5	0	3	0	0	0	0	0	2	86	1	0	1	0	0	0	0	0	64	0	0	1	0	67	0	0	14	46	0	0	51	0	1	0	0	131	0	0	0	0	0	8	0	1	0	1	0	0	0	0	307	0	2	0	0	526	0	32	0	0	0	11	0	0	0	0	0	211	0	26
586	0	66	150	0	112	0	12	0	38	218	0	0	14	6	177	270	321	240	0	61	117	145	21	87	1	96	160	0	48	182	73	0	0	55	112	65	8	0	0	71	0	30	24	104	273	112	78	0	7	8	225	122	13	0	70	22	0	0	1	17	3	0	50	358	645	111	157	0	112	0	0	0	176	283	24	8	17	139	0
7	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	62	3	6	1	30	14	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	27	0	0	3	0	0	0	0	0	46	5	0	17	0	0	0
1	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	6	39	0	73	0	98	124	0	0	0	22	61	76	0	0	0	0	0	5	0	2	0	0	48	0	0	3	0	62	0	130	6	0	0	0	0	2	0	22	4	0	0	4	2	0	0	0	0	0	0	0	0	0	63	0	0	1	0	0	0	62	0	0
358	0	35	105	10	0	0	0	1	1074	270	85	0	6	0	327	0	69	13	197	335	305	0	96	18	0	0	404	131	68	0	0	0	0	0	396	0	0	0	40	542	0	46	61	0	18	169	87	24	16	0	196	0	0	0	79	0	0	11	190	0	0	0	8	144	64	121	545	9	535	16	0	44	293	0	52	4	107	124	215
35	0	12	18	1	6	0	1	0	27	36	17	12	0	7	39	3	0	6	0	48	1	9	40	17	3	29	22	32	15	0	0	0	7	3	12	35	2	0	5	23	0	3	12	126	0	7	20	2	4	5	15	12	0	0	15	4	0	0	15	18	10	0	19	9	49	67	50	3	27	6	10	0	11	3	3	7	36	17	22
0	0	0	22	85	22	14	0	0	0	0	0	0	0	0	73	0	104	87	0	130	0	0	0	76	0	153	0	32	0	0	11	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	14	18	0	0	139	0	0	0	43	20	60	8	7	79	63	240	74	0	170	0	27	0	41	127	0	0	163	0	16
0	29	0	540	0	5	0	0	0	0	730	0	0	0	0	3	0	0	2	0	15	0	3	1	6	303	0	56	0	0	0	0	0	0	0	28	0	2	0	0	0	0	0	37	1	19	1	2	0	0	0	0	0	0	127	19	0	0	2	0	1	0	0	0	9	0	49	0	0	17	14	0	0	0	0	0	37	7	0	44
0	13	0	0	0	0	0	9	0	58	39	0	0	0	20	0	0	0	0	37	0	0	0	0	27	0	0	0	16	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	69	0	88	0	0	25	0	0	0	0	0	0	0	77	0	0
0	0	0	31	96	51	2	0	3	0	0	0	0	2	4	0	0	3	1	0	0	0	18	0	75	0	0	0	126	0	3	32	0	1	6	24	0	4	0	2	0	0	0	2	9	98	0	64	7	0	1	79	41	50	114	557	3	0	0	16	11	23	2	1	15	9	44	26	10	113	0	0	0	11	76	2	150	0	1	3
1124	0	0	366	0	0	0	32	0	1162	60	0	5	0	7	75	0	63	0	114	0	429	312	119	76	26	103	0	78	38	0	256	0	0	478	1088	470	9	0	0	0	0	0	177	39	27	0	98	0	0	23	248	0	0	0	0	0	0	0	0	123	1	11	18	0	8	58	0	0	29	0	0	6	184	235	0	41	0	235	57
0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	37	0	17	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	23	7
0	0	0	6	0	0	0	0	0	0	0	10	0	0	9	0	21	155	0	12	0	0	0	0	19	0	0	3	83	0	0	0	0	0	12	101	38	0	0	0	98	0	0	0	11	0	38	101	37	0	0	0	0	40	0	228	3	0	1	0	0	0	0	31	0	0	0	0	0	0	20	0	0	0	0	0	54	332	0	177
0	0	1	304	207	92	0	6	0	118	517	0	0	0	0	64	0	8	38	6	0	0	17	509	97	0	46	0	9	126	0	0	0	22	0	0	23	0	0	0	0	0	0	4	1568	0	0	28	0	0	0	43	0	0	19	32	0	0	0	0	277	1	0	0	75	37	0	0	30	19	0	0	0	0	1	0	161	204	9	29
87	0	0	0	0	0	44	0	0	68	0	0	0	0	0	0	0	0	0	65	48	77	44	0	39	0	0	177	46	96	0	7	0	0	48	102	0	33	0	0	0	0	0	0	0	71	0	0	0	15	0	140	0	0	36	442	0	0	0	56	0	0	0	0	31	10	0	100	7	91	17	0	0	167	34	0	69	177	33	0
9	1	1	4	0	3	0	0	0	0	4	0	0	0	1	2	0	4	0	0	0	0	6	0	4	2	17	3	12	0	0	0	0	4	0	0	4	0	0	0	8	0	0	0	13	0	1	17	0	1	0	0	0	0	0	13	5	0	0	0	0	1	0	1	8	0	6	0	0	1	0	3	0	12	4	0	1	9	8	11
0	0	0	0	0	0	0	0	0	10	0	5	5	0	0	39	0	0	0	24	55	0	14	37	0	0	32	78	11	62	0	95	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	33	0	0	0	35	0	0	0	1	0	0	0	0	0	86	0	0	67	0	0
35	43	35	45	57	13	0	0	0	36	0	0	30	0	0	16	0	128	29	25	38	0	25	11	42	0	34	0	66	0	10	59	0	13	0	26	0	0	0	14	0	0	0	95	419	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	772	0	0	46	292	209	579	193	75	0	0	50	0	394	240	101	94	56	0	678
16	7	26	29	24	85	0	36	0	0	86	14	6	0	14	0	0	94	10	11	98	41	30	111	109	22	42	94	32	26	0	33	0	4	24	149	15	0	4	21	66	1	62	30	26	37	1	87	0	10	0	70	19	6	11	144	4	0	5	6	84	8	0	18	1	61	9	150	27	16	0	18	1	136	161	23	40	59	63	26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	21	0	0	0	0	0	0	89	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	164	0	0	0	0	0	0	0	0	0	0	94	0	0
0	0	0	0	0	0	0	0	0	0	31	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	187	0	201	0	29	1	0	0	32	12	51	0	0	129	143	0	104	0	441	0	11	56	197	233	0	0	365	0	0	0	0	0	0	22	2	0	11	0	0	0	0	0	127	8	12	0	0	295	57	75	1	0	0	22	0	0	0	0	6	916	0	0	2	32	0	257	0	0	0	0	0	0	115	25	0	0	283	0	13
0	0	0	7	0	5	0	0	0	0	0	29	0	2	0	2	2	3	0	8	0	13	1	12	0	0	0	86	1	2	0	1	0	0	0	0	4	0	0	0	0	0	0	0	65	12	0	3	0	0	0	18	0	0	0	40	8	0	1	0	0	6	0	5	53	0	81	0	0	1	0	1	0	0	0	0	21	0	8	0
0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	0	208	236	46	47	0	150	0	384	204	0	0	0	123	136	21	120	120	83	323	176	99	0	174	0	88	190	115	0	0	96	0	72	20	257	62	0	0	33	0	0	0	113	0	19	0	179	91	46	7	0	38	66	0	66	32	0	0	0	205	0	8	30	179	126	167	316	15	108	0	84	0	87	268	32	139	0	236	106
3	5	0	0	0	1	0	0	0	50	0	8	0	0	25	33	0	22	0	95	55	0	85	282	0	0	8	0	34	52	38	67	0	1	0	84	22	6	0	0	17	0	2	0	0	0	37	142	0	0	0	0	0	1	58	16	0	0	2	0	146	0	0	1	4	169	14	265	0	1	0	0	0	24	191	6	0	82	146	51
0	23	36	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	68	0	0	0	0	36	0	0	13	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	53	7	0	0	0	0	0	0	0	54	0	0	0	0	0	0	136	25	0	0	6	0	0	0	0	0	0	84	0
168	0	0	106	108	0	0	0	0	372	987	40	0	0	0	7	0	36	261	0	84	45	520	112	247	47	174	242	0	112	198	61	0	0	314	1	0	0	0	16	525	0	53	136	65	89	0	898	284	4	0	0	0	49	0	460	11	0	0	69	44	0	30	92	503	0	606	1032	0	696	312	86	0	38	1782	32	57	161	213	534
131	12	0	0	44	0	0	0	0	249	65	0	37	0	0	66	0	51	33	147	15	61	81	44	115	25	28	102	0	30	0	92	0	0	0	10	52	0	0	0	7	0	15	20	93	17	59	79	37	8	4	117	4	13	0	38	42	0	0	0	74	4	0	0	57	49	118	78	16	90	0	15	0	215	0	7	0	14	87	21
52	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	62	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	9	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	55	90	0	0	0	0	0	0	0	0	44	40	0	0
0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	72	0	0	0	0	29	0	45	0	19	20	0	0	0	0	13	38	0	0	0	0	0	0	0	33	41	0	0	0	21	0	0	0	0	0	0	113	0	0	0	0	69	0	0	0	0	0	0	0	0	69	0	0	0	107	0	12	0	50	65	0
23	0	30	625	0	22	0	0	0	0	172	0	0	0	0	66	0	427	401	38	229	0	0	0	0	0	308	21	0	53	0	0	0	0	63	168	91	42	0	0	265	0	0	0	43	0	0	0	34	0	71	488	0	0	0	0	0	0	0	0	628	65	0	0	571	0	289	247	30	487	0	0	0	37	0	0	0	561	0	11
0	133	30	51	38	0	0	0	0	191	0	0	3	0	34	0	24	180	75	0	0	37	0	103	74	23	108	35	34	44	0	0	0	0	19	68	137	41	0	0	223	0	0	0	0	27	0	0	8	0	0	0	0	0	41	153	0	0	0	58	50	0	0	0	72	0	28	251	0	95	0	0	0	171	0	0	42	0	0	69
0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	106	60	148	0	77	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	199	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	488	148	0
44	28	0	0	51	0	0	20	0	128	58	0	0	9	6	29	0	56	16	0	66	0	27	39	71	0	159	0	0	37	24	0	0	0	0	151	0	26	0	0	17	0	0	58	32	11	0	0	19	0	0	0	0	0	2	175	0	0	23	0	0	0	0	0	79	31	78	73	0	88	0	54	3	0	121	0	17	30	0	137
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	83	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	127	0	0	0	0	0	0	13	0	0	0	0	0	0
58	0	0	13	0	0	0	14	0	38	0	30	16	0	56	0	0	80	0	0	37	0	71	44	144	0	51	44	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	125	0	16	60	0	0	0	0	7	0	0	0	0	0	0	33	74	0	0	0	0	0	20	0	0	0	0	0	0	89	104	0	0	0	0	0
281	0	0	240	0	11	0	5	0	552	114	14	28	52	0	47	0	81	37	25	23	269	161	0	0	75	336	9	107	211	0	622	0	0	80	0	152	0	0	7	330	0	0	51	622	1	33	50	84	0	0	217	24	0	0	0	18	0	0	45	87	23	34	17	376	0	11	743	34	116	0	0	0	428	0	0	225	0	259	0
